L I	L III	L II(Calc.)
-0.038147	0.127869	0.0897217
-0.0375366	0.111084	0.0735474
-0.0357056	0.0924683	0.0567627
-0.0326538	0.0726318	0.039978
-0.0302124	0.0518799	0.0216675
-0.0292969	0.0317383	0.00244141
-0.0296021	0.0125122	-0.0170898
-0.0296021	-0.00610352	-0.0357056
-0.0289917	-0.0234985	-0.0524902
-0.0268555	-0.0396729	-0.0665283
-0.0250244	-0.0534058	-0.0784302
-0.0241089	-0.0637817	-0.0878906
-0.0241089	-0.0708008	-0.0949097
-0.0247192	-0.0753784	-0.100098
-0.0259399	-0.0775146	-0.103455
-0.0271606	-0.078125	-0.105286
-0.027771	-0.0778198	-0.105591
-0.027771	-0.0775146	-0.105286
-0.027771	-0.0769043	-0.104675
-0.0280762	-0.0769043	-0.10498
-0.0289917	-0.0778198	-0.106812
-0.0292969	-0.0808716	-0.110168
-0.0286865	-0.0869751	-0.115662
-0.0262451	-0.0964355	-0.122681
-0.0238037	-0.108032	-0.131836
-0.0201416	-0.12207	-0.142212
-0.0158691	-0.137939	-0.153809
-0.0112915	-0.152588	-0.163879
-0.00549316	-0.163879	-0.169373
0.00183105	-0.169373	-0.167542
0.0109863	-0.167542	-0.156555
0.0216675	-0.155029	-0.133362
0.0323486	-0.128479	-0.0961304
0.043335	-0.0866699	-0.043335
0.0540161	-0.0283813	0.0256348
0.0646973	0.0460815	0.110779
0.0747681	0.136719	0.211487
0.0836182	0.24292	0.326538
0.0924683	0.359192	0.45166
0.102844	0.475769	0.578613
0.115051	0.584412	0.699463
0.127258	0.680542	0.8078
0.13855	0.757751	0.896301
0.150146	0.808105	0.958252
0.161133	0.825195	0.986328
0.166931	0.8078	0.974731
0.164185	0.758972	0.923157
0.152283	0.680542	0.832825
0.13092	0.577393	0.708313
0.102844	0.458069	0.560913
0.0708008	0.332031	0.402832
0.0369263	0.20813	0.245056
0.00427246	0.0952148	0.0994873
-0.0262451	-0.000915527	-0.0271606
-0.0518799	-0.0756836	-0.127563
-0.0692749	-0.127869	-0.197144
-0.0765991	-0.158691	-0.235291
-0.0744629	-0.171509	-0.245972
-0.0653076	-0.170593	-0.235901
-0.0518799	-0.161438	-0.213318
-0.0372314	-0.14801	-0.185242
-0.0247192	-0.133667	-0.158386
-0.0158691	-0.120544	-0.136414
-0.0109863	-0.111084	-0.12207
-0.00976563	-0.105591	-0.115356
-0.0109863	-0.104065	-0.115051
-0.0137329	-0.105591	-0.119324
-0.0170898	-0.108948	-0.126038
-0.0198364	-0.113525	-0.133362
-0.022583	-0.117798	-0.140381
-0.0250244	-0.120544	-0.145569
-0.0271606	-0.120544	-0.147705
-0.027771	-0.120239	-0.14801
-0.0262451	-0.119629	-0.145874
-0.0247192	-0.118408	-0.143127
-0.0231934	-0.116272	-0.139465
-0.020752	-0.115051	-0.135803
-0.0183105	-0.115051	-0.133362
-0.0143433	-0.116882	-0.131226
-0.00946045	-0.119629	-0.129089
-0.00457764	-0.122375	-0.126953
-0.000610352	-0.124512	-0.125122
0.00305176	-0.126648	-0.123596
0.00701904	-0.129089	-0.12207
0.00976563	-0.131226	-0.12146
0.010376	-0.132446	-0.12207
0.0088501	-0.131836	-0.122986
0.00610352	-0.130005	-0.123901
0.00335693	-0.127869	-0.124512
0.000610352	-0.125427	-0.124817
-0.00244141	-0.122681	-0.125122
-0.00640869	-0.119019	-0.125427
-0.00976563	-0.115967	-0.125732
-0.010376	-0.113831	-0.124207
-0.00915527	-0.112915	-0.12207
-0.00732422	-0.112	-0.119324
-0.00610352	-0.110168	-0.116272
-0.00518799	-0.108032	-0.11322
-0.00396729	-0.105896	-0.109863
-0.00396729	-0.103455	-0.107422
-0.00488281	-0.101013	-0.105896
-0.00671387	-0.098877	-0.105591
-0.00854492	-0.0961304	-0.104675
-0.00854492	-0.0939941	-0.102539
-0.00762939	-0.0933838	-0.101013
-0.00701904	-0.0927734	-0.0997925
-0.00549316	-0.0930786	-0.0985718
-0.000610352	-0.0952148	-0.0958252
0.00610352	-0.0973511	-0.0912476
0.0131226	-0.098877	-0.0857544
0.0204468	-0.100708	-0.0802612
0.0268555	-0.101929	-0.0750732
0.0314331	-0.102234	-0.0708008
0.0335693	-0.101318	-0.067749
0.0341797	-0.0994873	-0.0653076
0.0332642	-0.0979614	-0.0646973
0.0311279	-0.0970459	-0.065918
0.0268555	-0.0964355	-0.0695801
0.0204468	-0.0942993	-0.0738525
0.0134277	-0.0921631	-0.0787354
0.00823975	-0.0900269	-0.0817871
0.00457764	-0.0891113	-0.0845337
0.00335693	-0.0891113	-0.0857544
0.00335693	-0.0891113	-0.0857544
0.00488281	-0.0891113	-0.0842285
0.00732422	-0.0888062	-0.0814819
0.0100708	-0.088501	-0.0784302
0.0140381	-0.0881958	-0.0741577
0.0186157	-0.0875854	-0.0689697
0.0231934	-0.0866699	-0.0634766
0.0271606	-0.0857544	-0.0585938
0.0314331	-0.0857544	-0.0543213
0.0363159	-0.0869751	-0.0506592
0.0421143	-0.088501	-0.0463867
0.0476074	-0.090332	-0.0427246
0.0515747	-0.0915527	-0.039978
0.0543213	-0.0924683	-0.038147
0.0567627	-0.0933838	-0.0366211
0.0588989	-0.0942993	-0.0354004
0.0604248	-0.09552	-0.0350952
0.0613403	-0.0967407	-0.0354004
0.0610352	-0.0970459	-0.0360107
0.0595093	-0.0964355	-0.0369263
0.0579834	-0.09552	-0.0375366
0.0564575	-0.0939941	-0.0375366
0.0558472	-0.0924683	-0.0366211
0.0564575	-0.090332	-0.0338745
0.0576782	-0.0888062	-0.0311279
0.0604248	-0.0878906	-0.0274658
0.0634766	-0.0878906	-0.0244141
0.0662231	-0.0881958	-0.0219727
0.0680542	-0.0881958	-0.0201416
0.0692749	-0.088501	-0.0192261
0.071106	-0.0894165	-0.0183105
0.0738525	-0.0912476	-0.017395
0.0769043	-0.093689	-0.0167847
0.0790405	-0.0964355	-0.017395
0.0802612	-0.098877	-0.0186157
0.0811768	-0.100708	-0.0195313
0.0823975	-0.101624	-0.0192261
0.0848389	-0.101624	-0.0167847
0.0875854	-0.101624	-0.0140381
0.0897217	-0.100098	-0.010376
0.0915527	-0.0976563	-0.00610352
0.0942993	-0.0952148	-0.000915527
0.0979614	-0.0949097	0.00305176
0.0997925	-0.0946045	0.00518799
0.0991821	-0.0927734	0.00640869
0.0973511	-0.0906372	0.00671387
0.0949097	-0.0888062	0.00610352
0.0918579	-0.0875854	0.00427246
0.0878906	-0.0866699	0.0012207
0.0820923	-0.0860596	-0.00396729
0.0735474	-0.0845337	-0.0109863
0.0628662	-0.0811768	-0.0183105
0.0506592	-0.0759888	-0.0253296
0.0387573	-0.0708008	-0.0320435
0.0268555	-0.0653076	-0.0384521
0.0167847	-0.0595093	-0.0427246
0.00946045	-0.0543213	-0.0448608
0.00335693	-0.0494385	-0.0460815
-0.00183105	-0.0448608	-0.0466919
-0.00579834	-0.0408936	-0.0466919
-0.00793457	-0.0378418	-0.0457764
-0.0088501	-0.0360107	-0.0448608
-0.0100708	-0.0344849	-0.0445557
-0.0119019	-0.0323486	-0.0442505
-0.0143433	-0.0308228	-0.045166
-0.0164795	-0.0305176	-0.0469971
-0.0201416	-0.0305176	-0.0506592
-0.0250244	-0.0308228	-0.0558472
-0.0305176	-0.0314331	-0.0619507
-0.0360107	-0.0320435	-0.0680542
-0.0408936	-0.0323486	-0.0732422
-0.045166	-0.032959	-0.078125
-0.0482178	-0.0332642	-0.0814819
-0.0509644	-0.0332642	-0.0842285
-0.0515747	-0.0335693	-0.085144
-0.050354	-0.0350952	-0.0854492
-0.0488281	-0.0369263	-0.0857544
-0.0479126	-0.0372314	-0.085144
-0.0466919	-0.0372314	-0.0839233
-0.045166	-0.0378418	-0.0830078
-0.043335	-0.0384521	-0.0817871
-0.0421143	-0.038147	-0.0802612
-0.0415039	-0.0369263	-0.0784302
-0.0408936	-0.0350952	-0.0759888
-0.039978	-0.0335693	-0.0735474
-0.0393677	-0.0317383	-0.071106
-0.0405884	-0.0292969	-0.0698853
-0.0439453	-0.0265503	-0.0704956
-0.0476074	-0.0250244	-0.0726318
-0.0485229	-0.0259399	-0.0744629
-0.0473022	-0.0283813	-0.0756836
-0.0442505	-0.0317383	-0.0759888
-0.0411987	-0.0354004	-0.0765991
-0.0384521	-0.0396729	-0.078125
-0.0350952	-0.0445557	-0.0796509
-0.0305176	-0.0494385	-0.0799561
-0.0253296	-0.0534058	-0.0787354
-0.0216675	-0.0549316	-0.0765991
-0.0195313	-0.0543213	-0.0738525
-0.0192261	-0.0527954	-0.0720215
-0.0195313	-0.0512695	-0.0708008
-0.0210571	-0.0500488	-0.071106
-0.0238037	-0.0485229	-0.0723267
-0.0274658	-0.0460815	-0.0735474
-0.0308228	-0.043335	-0.0741577
-0.032959	-0.0408936	-0.0738525
-0.03479	-0.0393677	-0.0741577
-0.0357056	-0.0384521	-0.0741577
-0.0363159	-0.038147	-0.0744629
-0.0366211	-0.038147	-0.0747681
-0.0369263	-0.038147	-0.0750732
-0.0369263	-0.0369263	-0.0738525
-0.0372314	-0.0350952	-0.0723267
-0.0384521	-0.032959	-0.0714111
-0.0402832	-0.0305176	-0.0708008
-0.0421143	-0.027771	-0.0698853
-0.0427246	-0.0256348	-0.0683594
-0.0405884	-0.0256348	-0.0662231
-0.0360107	-0.0280762	-0.0640869
-0.0311279	-0.0311279	-0.0622559
-0.0268555	-0.0338745	-0.06073
-0.022583	-0.0363159	-0.0588989
-0.0189209	-0.0396729	-0.0585938
-0.0152588	-0.0430298	-0.0582886
-0.0131226	-0.0463867	-0.0595093
-0.0128174	-0.0482178	-0.0610352
-0.0152588	-0.0476074	-0.0628662
-0.0189209	-0.045166	-0.0640869
-0.0238037	-0.0418091	-0.0656128
-0.0292969	-0.0363159	-0.0656128
-0.0338745	-0.0305176	-0.0643921
-0.0350952	-0.0265503	-0.0616455
-0.03479	-0.0241089	-0.0588989
-0.032959	-0.0234985	-0.0564575
-0.0280762	-0.0256348	-0.0537109
-0.0213623	-0.0289917	-0.050354
-0.0137329	-0.0332642	-0.0469971
-0.00549316	-0.038147	-0.0436401
0.00152588	-0.0421143	-0.0405884
0.00549316	-0.045166	-0.0396729
0.00732422	-0.0469971	-0.0396729
0.00762939	-0.0476074	-0.039978
0.00579834	-0.0463867	-0.0405884
0.0012207	-0.0436401	-0.0424194
-0.00427246	-0.0402832	-0.0445557
-0.00976563	-0.0366211	-0.0463867
-0.0146484	-0.0338745	-0.0485229
-0.0195313	-0.0314331	-0.0509644
-0.0241089	-0.0289917	-0.0531006
-0.0274658	-0.0268555	-0.0543213
-0.0299072	-0.0247192	-0.0546265
-0.032959	-0.022583	-0.055542
-0.0354004	-0.0219727	-0.057373
-0.0360107	-0.022583	-0.0585938
-0.0354004	-0.0244141	-0.0598145
-0.0341797	-0.0271606	-0.0613403
-0.0320435	-0.0308228	-0.0628662
-0.0292969	-0.0341797	-0.0634766
-0.0265503	-0.0375366	-0.0640869
-0.0231934	-0.0408936	-0.0640869
-0.0195313	-0.0439453	-0.0634766
-0.0158691	-0.0463867	-0.0622559
-0.0128174	-0.0482178	-0.0610352
-0.010376	-0.0491333	-0.0595093
-0.00793457	-0.0500488	-0.0579834
-0.00610352	-0.050354	-0.0564575
-0.00701904	-0.0494385	-0.0564575
-0.0112915	-0.0469971	-0.0582886
-0.0177002	-0.0439453	-0.0616455
-0.0247192	-0.039978	-0.0646973
-0.0296021	-0.0369263	-0.0665283
-0.0314331	-0.0363159	-0.067749
-0.0317383	-0.0378418	-0.0695801
-0.0311279	-0.039978	-0.071106
-0.0302124	-0.0411987	-0.0714111
-0.0280762	-0.0424194	-0.0704956
-0.0244141	-0.0436401	-0.0680542
-0.0204468	-0.0460815	-0.0665283
-0.0164795	-0.0494385	-0.065918
-0.0125122	-0.0537109	-0.0662231
-0.0088501	-0.0576782	-0.0665283
-0.00579834	-0.0604248	-0.0662231
-0.00457764	-0.0616455	-0.0662231
-0.00488281	-0.06073	-0.0656128
-0.00640869	-0.0579834	-0.0643921
-0.00854492	-0.0537109	-0.0622559
-0.010376	-0.0479126	-0.0582886
-0.012207	-0.0402832	-0.0524902
-0.0143433	-0.0311279	-0.0454712
-0.0158691	-0.0204468	-0.0363159
-0.0180054	-0.00915527	-0.0271606
-0.0213623	0.00366211	-0.0177002
-0.0253296	0.0161743	-0.00915527
-0.0283813	0.0262451	-0.00213623
-0.0292969	0.0326538	0.00335693
-0.0283813	0.0357056	0.00732422
-0.0259399	0.0372314	0.0112915
-0.022583	0.0378418	0.0152588
-0.017395	0.0378418	0.0204468
-0.0109863	0.0372314	0.0262451
-0.00457764	0.0378418	0.0332642
0	0.0411987	0.0411987
0.00366211	0.0485229	0.0521851
0.00610352	0.0598145	0.065918
0.00701904	0.0738525	0.0808716
0.00640869	0.0891113	0.09552
0.00488281	0.10437	0.109253
0.00335693	0.119019	0.122375
0.00183105	0.131226	0.133057
0	0.139771	0.139771
-0.00152588	0.143433	0.141907
-0.00183105	0.142212	0.140381
-0.00274658	0.137634	0.134888
-0.00427246	0.1297	0.125427
-0.00610352	0.119019	0.112915
-0.00854492	0.106506	0.0979614
-0.0115967	0.0930786	0.0814819
-0.0152588	0.0784302	0.0631714
-0.0189209	0.0628662	0.0439453
-0.0222778	0.0463867	0.0241089
-0.0256348	0.0302124	0.00457764
-0.0289917	0.0143433	-0.0146484
-0.0323486	-0.000610352	-0.032959
-0.0341797	-0.0158691	-0.0500488
-0.0338745	-0.0314331	-0.0653076
-0.0317383	-0.0469971	-0.0787354
-0.027771	-0.0619507	-0.0897217
-0.0234985	-0.0747681	-0.0982666
-0.0204468	-0.0848389	-0.105286
-0.0189209	-0.0921631	-0.111084
-0.0167847	-0.0973511	-0.114136
-0.0134277	-0.101013	-0.114441
-0.010376	-0.103149	-0.113525
-0.00793457	-0.10437	-0.112305
-0.00762939	-0.10437	-0.112
-0.00946045	-0.103455	-0.112915
-0.012207	-0.103149	-0.115356
-0.0146484	-0.104065	-0.118713
-0.0158691	-0.108643	-0.124512
-0.0158691	-0.116882	-0.132751
-0.0140381	-0.128784	-0.142822
-0.0100708	-0.143127	-0.153198
-0.00427246	-0.158081	-0.162354
0.00244141	-0.169373	-0.166931
0.00915527	-0.174561	-0.165405
0.0164795	-0.171509	-0.155029
0.0247192	-0.158997	-0.134277
0.03479	-0.135193	-0.100403
0.0460815	-0.0985718	-0.0524902
0.0564575	-0.0476074	0.0088501
0.0640869	0.0192261	0.083313
0.0695801	0.100708	0.170288
0.0726318	0.195923	0.268555
0.0753784	0.299988	0.375366
0.0811768	0.403748	0.484924
0.0909424	0.499573	0.590515
0.103455	0.582886	0.68634
0.116272	0.651855	0.768127
0.127869	0.702515	0.830383
0.137634	0.729065	0.866699
0.144653	0.725708	0.870361
0.147095	0.692139	0.839233
0.142822	0.632019	0.774841
0.129395	0.551147	0.680542
0.106506	0.455017	0.561523
0.0753784	0.350342	0.42572
0.0396729	0.244751	0.284424
0.00274658	0.144653	0.1474
-0.0323486	0.0540161	0.0216675
-0.0598145	-0.0244141	-0.0842285
-0.078125	-0.0878906	-0.166016
-0.0869751	-0.134888	-0.221863
-0.0863647	-0.1651	-0.251465
-0.0765991	-0.180969	-0.257568
-0.0598145	-0.187073	-0.246887
-0.0390625	-0.186768	-0.22583
-0.0180054	-0.182495	-0.2005
0	-0.174866	-0.174866
0.0119019	-0.1651	-0.153198
0.0167847	-0.154419	-0.137634
0.0146484	-0.143738	-0.129089
0.00793457	-0.134583	-0.126648
-0.000915527	-0.128174	-0.129089
-0.0088501	-0.125427	-0.134277
-0.0143433	-0.125732	-0.140076
-0.0177002	-0.128784	-0.146484
-0.0195313	-0.133362	-0.152893
-0.0189209	-0.13916	-0.158081
-0.015564	-0.145874	-0.161438
-0.0100708	-0.153503	-0.163574
-0.00305176	-0.160828	-0.163879
0.00457764	-0.167236	-0.162659
0.0109863	-0.172119	-0.161133
0.0149536	-0.17395	-0.158997
0.0170898	-0.173645	-0.156555
0.0183105	-0.171509	-0.153198
0.0177002	-0.167236	-0.149536
0.0167847	-0.162048	-0.145264
0.0164795	-0.157471	-0.140991
0.015564	-0.152893	-0.137329
0.0140381	-0.147705	-0.133667
0.0128174	-0.143127	-0.13031
0.0119019	-0.139465	-0.127563
0.0109863	-0.137024	-0.126038
0.00946045	-0.135803	-0.126343
0.00732422	-0.134888	-0.127563
0.00488281	-0.133972	-0.129089
0.00335693	-0.134583	-0.131226
0.00335693	-0.136414	-0.133057
0.00305176	-0.138245	-0.135193
0.00213623	-0.139771	-0.137634
0.00183105	-0.140991	-0.13916
0.00183105	-0.141602	-0.139771
0.00213623	-0.141907	-0.139771
0.00274658	-0.141602	-0.138855
0.00335693	-0.141602	-0.138245
0.00518799	-0.141602	-0.136414
0.00854492	-0.141602	-0.133057
0.012207	-0.140991	-0.128784
0.0158691	-0.139771	-0.123901
0.0195313	-0.139465	-0.119934
0.0244141	-0.139465	-0.115051
0.0299072	-0.140381	-0.110474
0.0344849	-0.140381	-0.105896
0.0378418	-0.138855	-0.101013
0.0390625	-0.136414	-0.0973511
0.038147	-0.133362	-0.0952148
0.0332642	-0.128784	-0.09552
0.0262451	-0.123901	-0.0976563
0.0204468	-0.120239	-0.0997925
0.0161743	-0.118408	-0.102234
0.0128174	-0.117188	-0.10437
0.0106812	-0.116577	-0.105896
0.0115967	-0.118103	-0.106506
0.0146484	-0.120239	-0.105591
0.0192261	-0.122681	-0.103455
0.0247192	-0.124817	-0.100098
0.0314331	-0.126953	-0.09552
0.0375366	-0.128784	-0.0912476
0.0418091	-0.129089	-0.0872803
0.0436401	-0.127869	-0.0842285
0.0436401	-0.126038	-0.0823975
0.043335	-0.123901	-0.0805664
0.0427246	-0.12207	-0.0793457
0.0427246	-0.12085	-0.078125
0.0436401	-0.119629	-0.0759888
0.0448608	-0.119019	-0.0741577
0.0469971	-0.119019	-0.0720215
0.050354	-0.119629	-0.0692749
0.0543213	-0.120544	-0.0662231
0.057373	-0.12085	-0.0634766
0.0592041	-0.120239	-0.0610352
0.0616455	-0.119324	-0.0576782
0.0643921	-0.119324	-0.0549316
0.0665283	-0.119629	-0.0531006
0.067749	-0.119324	-0.0515747
0.0686646	-0.119324	-0.0506592
0.0695801	-0.118713	-0.0491333
0.071106	-0.117798	-0.0466919
0.072937	-0.116577	-0.0436401
0.0753784	-0.115662	-0.0402832
0.0787354	-0.115967	-0.0372314
0.0823975	-0.117188	-0.03479
0.085144	-0.118408	-0.0332642
0.0872803	-0.119629	-0.0323486
0.0897217	-0.121155	-0.0314331
0.0918579	-0.123291	-0.0314331
0.0942993	-0.125732	-0.0314331
0.0970459	-0.128174	-0.0311279
0.0994873	-0.13031	-0.0308228
0.101929	-0.132141	-0.0302124
0.10437	-0.133667	-0.0292969
0.107422	-0.135803	-0.0283813
0.109558	-0.137634	-0.0280762
0.110168	-0.138245	-0.0280762
0.109863	-0.137939	-0.0280762
0.109863	-0.137024	-0.0271606
0.109863	-0.136414	-0.0265503
0.109253	-0.136719	-0.0274658
0.107727	-0.136719	-0.0289917
0.10437	-0.135498	-0.0311279
0.100708	-0.133362	-0.0326538
0.0964355	-0.130005	-0.0335693
0.0921631	-0.125427	-0.0332642
0.0888062	-0.119934	-0.0311279
0.0863647	-0.114136	-0.027771
0.0827026	-0.107727	-0.0250244
0.0778198	-0.101318	-0.0234985
0.0741577	-0.0961304	-0.0219727
0.0695801	-0.0906372	-0.0210571
0.0650024	-0.085144	-0.0201416
0.0598145	-0.0793457	-0.0195313
0.0540161	-0.0738525	-0.0198364
0.0473022	-0.0689697	-0.0216675
0.0396729	-0.0646973	-0.0250244
0.0308228	-0.0598145	-0.0289917
0.0219727	-0.0558472	-0.0338745
0.0140381	-0.0531006	-0.0390625
0.00671387	-0.050354	-0.0436401
-0.000610352	-0.0476074	-0.0482178
-0.00732422	-0.045166	-0.0524902
-0.012207	-0.0439453	-0.0561523
-0.0161743	-0.0436401	-0.0598145
-0.0186157	-0.0436401	-0.0622559
-0.0204468	-0.0436401	-0.0640869
-0.0219727	-0.0436401	-0.0656128
-0.0228882	-0.0439453	-0.0668335
-0.0238037	-0.0448608	-0.0686646
-0.0238037	-0.0460815	-0.0698853
-0.0234985	-0.0473022	-0.0708008
-0.0231934	-0.0482178	-0.0714111
-0.0231934	-0.0488281	-0.0720215
-0.0241089	-0.0497437	-0.0738525
-0.0250244	-0.0506592	-0.0756836
-0.0262451	-0.0509644	-0.0772095
-0.027771	-0.0509644	-0.0787354
-0.0289917	-0.050354	-0.0793457
-0.0289917	-0.0500488	-0.0790405
-0.0274658	-0.0500488	-0.0775146
-0.0262451	-0.050354	-0.0765991
-0.0250244	-0.050354	-0.0753784
-0.0250244	-0.050354	-0.0753784
-0.0265503	-0.050354	-0.0769043
-0.0286865	-0.0506592	-0.0793457
-0.0305176	-0.0509644	-0.0814819
-0.032959	-0.0515747	-0.0845337
-0.03479	-0.0534058	-0.0881958
-0.0375366	-0.0549316	-0.0924683
-0.0418091	-0.0543213	-0.0961304
-0.0463867	-0.0527954	-0.0991821
-0.0494385	-0.0512695	-0.100708
-0.0500488	-0.0509644	-0.101013
-0.0479126	-0.0509644	-0.098877
-0.0454712	-0.0500488	-0.09552
-0.0424194	-0.0491333	-0.0915527
-0.0384521	-0.0488281	-0.0872803
-0.0335693	-0.0494385	-0.0830078
-0.0283813	-0.050354	-0.0787354
-0.0241089	-0.0518799	-0.0759888
-0.0210571	-0.0527954	-0.0738525
-0.0192261	-0.0527954	-0.0720215
-0.0183105	-0.0527954	-0.071106
-0.0186157	-0.0515747	-0.0701904
-0.0192261	-0.0500488	-0.0692749
-0.020752	-0.0476074	-0.0683594
-0.0238037	-0.0448608	-0.0686646
-0.027771	-0.0418091	-0.0695801
-0.0305176	-0.039978	-0.0704956
-0.0326538	-0.0387573	-0.0714111
-0.03479	-0.0372314	-0.0720215
-0.0366211	-0.0357056	-0.0723267
-0.0390625	-0.0341797	-0.0732422
-0.0415039	-0.0332642	-0.0747681
-0.0424194	-0.0338745	-0.0762939
-0.0411987	-0.0350952	-0.0762939
-0.0387573	-0.0363159	-0.0750732
-0.0375366	-0.0363159	-0.0738525
-0.0360107	-0.0363159	-0.0723267
-0.0326538	-0.0372314	-0.0698853
-0.0280762	-0.0393677	-0.0674438
-0.0234985	-0.0418091	-0.0653076
-0.0189209	-0.0439453	-0.0628662
-0.015564	-0.0460815	-0.0616455
-0.0131226	-0.0485229	-0.0616455
-0.0115967	-0.0506592	-0.0622559
-0.0100708	-0.0524902	-0.062561
-0.00915527	-0.0527954	-0.0619507
-0.00976563	-0.0518799	-0.0616455
-0.010376	-0.0509644	-0.0613403
-0.0109863	-0.0494385	-0.0604248
-0.0119019	-0.0466919	-0.0585938
-0.0128174	-0.0430298	-0.0558472
-0.0134277	-0.0402832	-0.0537109
-0.0140381	-0.038147	-0.0521851
-0.0131226	-0.0366211	-0.0497437
-0.012207	-0.0354004	-0.0476074
-0.012207	-0.0344849	-0.0466919
-0.0125122	-0.0341797	-0.0466919
-0.0125122	-0.03479	-0.0473022
-0.0128174	-0.0354004	-0.0482178
-0.0134277	-0.0360107	-0.0494385
-0.0143433	-0.0357056	-0.0500488
-0.0152588	-0.0341797	-0.0494385
-0.0167847	-0.0323486	-0.0491333
-0.0177002	-0.0305176	-0.0482178
-0.0177002	-0.0289917	-0.0466919
-0.0170898	-0.027771	-0.0448608
-0.0164795	-0.0262451	-0.0427246
-0.0164795	-0.0247192	-0.0411987
-0.0164795	-0.0234985	-0.039978
-0.017395	-0.022583	-0.039978
-0.0189209	-0.0216675	-0.0405884
-0.0198364	-0.0219727	-0.0418091
-0.0198364	-0.0231934	-0.0430298
-0.0189209	-0.0241089	-0.0430298
-0.0183105	-0.0247192	-0.0430298
-0.0177002	-0.0247192	-0.0424194
-0.0167847	-0.0244141	-0.0411987
-0.015564	-0.0244141	-0.039978
-0.0137329	-0.0250244	-0.0387573
-0.0119019	-0.0253296	-0.0372314
-0.00946045	-0.0262451	-0.0357056
-0.00701904	-0.0280762	-0.0350952
-0.00610352	-0.0296021	-0.0357056
-0.00701904	-0.0299072	-0.0369263
-0.00946045	-0.0299072	-0.0393677
-0.0128174	-0.0296021	-0.0424194
-0.0152588	-0.0296021	-0.0448608
-0.0164795	-0.0302124	-0.0466919
-0.017395	-0.0305176	-0.0479126
-0.0183105	-0.0305176	-0.0488281
-0.0177002	-0.0308228	-0.0485229
-0.0158691	-0.0314331	-0.0473022
-0.0140381	-0.0311279	-0.045166
-0.0125122	-0.0302124	-0.0427246
-0.0109863	-0.0289917	-0.039978
-0.00976563	-0.0271606	-0.0369263
-0.00946045	-0.0256348	-0.0350952
-0.00946045	-0.0250244	-0.0344849
-0.0106812	-0.0244141	-0.0350952
-0.012207	-0.022583	-0.03479
-0.0125122	-0.0201416	-0.0326538
-0.0115967	-0.0167847	-0.0283813
-0.00915527	-0.0128174	-0.0219727
-0.00640869	-0.00854492	-0.0149536
-0.00396729	-0.00366211	-0.00762939
-0.00183105	0.00274658	0.000915527
0.000915527	0.00976563	0.0106812
0.00427246	0.0164795	0.020752
0.00610352	0.0231934	0.0292969
0.00610352	0.0302124	0.0363159
0.00366211	0.0378418	0.0415039
-0.000915527	0.0460815	0.045166
-0.00762939	0.0552368	0.0476074
-0.0152588	0.0656128	0.050354
-0.020752	0.0759888	0.0552368
-0.0234985	0.0875854	0.0640869
-0.0250244	0.100708	0.0756836
-0.0262451	0.114746	0.088501
-0.0271606	0.128784	0.101624
-0.0274658	0.142212	0.114746
